0.000559, 15.78835
0.002516, 15.78835
0.003607, 15.78835
0.004699, 15.78835
0.005772, 15.78835
0.006868, 15.78835
0.007941, 15.78835
0.102833, 15.78835
0.104178, 15.78835
0.105290, 15.78835
0.106383, 15.78835
0.107479, 15.78835
0.108571, 15.78835
0.109667, 15.78835
0.111466, 15.78835
0.112630, 15.78835
0.113727, 15.78835
0.114823, 15.78835
0.115915, 15.78835
0.117011, 15.78835
0.118103, 15.78835
0.119910, 15.78835
0.121057, 15.78835
0.122163, 15.78835
0.123255, 15.78835
0.124351, 15.78835
0.125443, 15.78835
0.127242, 15.78835
0.128389, 15.78835
0.129485, 15.78835
0.130577, 15.78835
0.131685, 15.78835
0.132777, 15.78835
0.133873, 15.78835
0.135676, 15.78835
0.136827, 15.78835
0.137920, 15.78835
0.139015, 15.78835
0.140108, 15.78835
0.141204, 15.78835
0.142305, 15.78835
0.144104, 15.78835
0.145251, 15.78835
0.146351, 15.78835
0.147444, 15.78835
0.148540, 15.78835
0.149632, 15.78835
0.150732, 15.78835
0.152542, 15.78835
0.153697, 15.78835
0.154789, 15.78835
0.155885, 15.78835
0.156977, 15.78835
0.158073, 15.78835
0.159873, 15.78835
0.161024, 15.78835
0.162125, 15.78835
0.163221, 15.78835
0.164313, 15.78835
0.165409, 15.78835
0.166501, 15.78835
0.168308, 15.78835
0.169456, 15.78835
0.170556, 15.78835
0.171720, 15.78835
0.172816, 15.78835
0.173908, 15.78835
0.175004, 15.78835
0.176799, 15.78835
0.177951, 15.78835
0.179043, 15.78835
0.180139, 15.78835
0.181232, 15.78835
0.182337, 15.78835
0.183429, 15.78835
0.185236, 15.78835
0.186384, 15.78835
0.187479, 15.78835
0.188571, 15.78835
0.189671, 15.78835
0.190764, 15.78835
0.192569, 15.78835
0.193716, 15.78835
0.194812, 15.78835
0.195904, 15.78835
0.197000, 15.78835
0.198092, 15.78835
0.199188, 15.78835
0.200991, 15.78835
0.202150, 15.78835
0.203242, 15.78835
0.204338, 15.78835
0.205430, 15.78835
0.206526, 15.78835
0.207618, 15.78835
0.209421, 15.78835
0.210569, 15.78835
0.211675, 15.78835
0.212767, 15.78835
0.213863, 15.78835
0.214955, 15.78835
0.216051, 15.78835
0.217854, 15.78835
0.219006, 15.78835
0.220098, 15.78835
0.221194, 15.78835
0.222296, 15.78835
0.223392, 15.78835
0.225187, 15.78835
0.226338, 15.78835
0.227430, 15.78835
0.228531, 15.78835
0.229627, 15.78835
0.230723, 15.78835
0.231823, 15.78835
0.233630, 15.78835
0.234778, 15.78835
0.235874, 15.78835
0.236966, 15.78835
0.238063, 15.78835
0.239155, 15.78835
0.240250, 15.78835
0.242052, 15.78835
0.243204, 15.78835
0.244296, 15.78835
0.245392, 15.78835
0.246484, 15.78835
0.247587, 15.78835
0.249389, 15.78835
0.250541, 15.78835
0.251640, 15.78835
0.252736, 15.78835
0.253895, 15.78835
0.254991, 15.78835
0.256083, 15.78835
0.257882, 15.78835
0.259030, 15.78835
0.260126, 15.78835
0.261218, 15.78835
0.262320, 15.78835
0.263412, 15.78835
0.264508, 15.78835
0.266311, 15.78835
0.267467, 15.78835
0.268559, 15.78835
0.269655, 15.78835
0.270747, 15.78835
0.271852, 15.78835
0.272944, 15.78835
0.274743, 15.78835
0.275891, 15.78835
0.276987, 15.78835
0.278079, 15.78835
0.279179, 15.78835
0.280271, 15.78835
0.282085, 15.78835
0.283233, 15.78835
0.284329, 15.78835
0.285421, 15.78835
0.286521, 15.78835
0.287614, 15.78835
0.288710, 15.78835
0.290505, 15.78835
0.291663, 15.78835
0.292755, 15.78835
0.293851, 15.78835
0.294943, 15.78835
0.296039, 15.78835
0.297132, 15.02841
0.298938, 15.78835
0.300086, 15.78835
0.301182, 15.78835
0.302283, 15.78835
0.303379, 15.78835
0.304471, 15.78835
0.305571, 15.78835
0.307366, 15.78835
0.308518, 15.78835
0.309610, 15.78835
0.310706, 15.78835
0.311807, 15.78835
0.312903, 15.78835
0.314706, 15.26279
0.315858, 15.78835
0.316950, 15.78835
0.318046, 15.78835
0.319138, 15.78835
0.320234, 15.78835
0.321326, 15.78835
0.323135, 15.78835
0.324283, 15.78835
0.325383, 15.78835
0.326475, 15.78835
0.327571, 15.78835
0.328662, 15.78835
0.329759, 15.78835
0.331571, 15.78835
0.332723, 15.78835
0.333815, 15.78835
0.334911, 15.78835
0.336003, 15.78835
0.337099, 15.78835
0.338191, 15.78835
0.339990, 15.78835
0.341139, 15.78835
0.342244, 15.78835
0.343336, 15.78835
0.344436, 15.78835
0.345528, 15.78835
0.347335, 15.78835
0.348482, 15.78835
0.349578, 15.78835
0.350670, 15.78835
0.351773, 15.78835
0.352865, 15.78835
0.353961, 15.78835
0.356451, 15.78835
0.357650, 15.78835
0.358742, 15.78835
0.359838, 15.78835
0.360930, 15.78835
0.362036, 15.78835
0.363128, 15.78835
0.364943, 15.78835
0.366090, 15.78835
0.367186, 15.78835
0.368278, 15.78835
0.369374, 15.78835
0.370466, 15.78835
0.372268, 15.78835
0.373416, 15.78835
0.374512, 15.78835
0.375604, 15.78835
0.376700, 15.78835
0.377792, 15.78835
0.378888, 15.78835
0.380691, 15.78835
0.381852, 15.78835
0.382944, 15.78835
0.384044, 15.78835
0.385136, 15.78835
0.386232, 15.78835
0.387324, 15.78835
0.389123, 15.78835
0.390271, 15.78835
0.391367, 15.78835
0.392468, 15.78835
0.393564, 15.78835
0.394656, 15.78835
0.395752, 15.78835
0.397555, 15.78835
0.398707, 15.78835
0.399799, 15.78835
0.400895, 15.78835
0.401996, 15.78835
0.403096, 15.78835
0.404891, 15.78835
0.406042, 15.78835
0.407134, 15.78835
0.408230, 15.78835
0.409322, 15.78835
0.410418, 15.78835
0.411520, 15.78835
0.413331, 15.78835
0.414478, 15.78835
0.415574, 15.78835
0.416666, 15.78835
0.417762, 15.78835
0.418854, 15.78835
0.419950, 15.78835
0.421757, 15.78835
0.422913, 15.78835
0.424005, 15.78835
0.425101, 15.78835
0.426193, 15.78835
0.427289, 15.78835
0.429091, 15.78835
0.430243, 15.78835
0.431335, 15.78835
0.432439, 15.78835
0.433531, 15.78835
0.434627, 15.78835
0.435719, 15.78835
0.437518, 15.78835
0.438666, 15.78835
0.439762, 15.78835
0.440854, 15.78835
0.441959, 15.78835
0.443051, 15.78835
0.444147, 15.78835
0.445950, 15.78835
0.447102, 15.78835
0.448194, 15.78835
0.449290, 15.78835
0.450382, 15.78835
0.451479, 15.78835
0.452579, 15.78835
0.454378, 15.78835
0.455526, 15.78835
0.456622, 15.78835
0.457714, 15.78835
0.458810, 15.78835
0.459902, 15.78835
0.461727, 15.78835
0.462875, 15.78835
0.463971, 15.78835
0.465063, 15.78835
0.466159, 15.78835
0.467251, 15.78835
0.468347, 15.78835
0.470142, 15.78835
0.471294, 15.78835
0.472394, 15.78835
0.473490, 15.78835
0.474582, 15.78835
0.475682, 15.78835
0.476774, 15.78835
0.478581, 15.78835
0.479729, 15.78835
0.480829, 15.78835
0.481927, 15.78835
0.483023, 15.78835
0.484115, 15.78835
0.485211, 15.78835
0.487006, 15.78835
0.488157, 15.78835
0.489249, 15.78835
0.490345, 15.78835
0.491438, 15.78835
0.492540, 15.78835
0.494344, 15.78835
0.495495, 15.78835
0.496587, 15.78835
0.497683, 15.78835
0.498775, 15.78835
0.499875, 15.78835
0.500967, 15.78835
0.502775, 15.78835
0.503933, 15.78835
0.505029, 15.78835
0.506121, 15.78835
0.507217, 15.78835
0.508310, 15.78835
0.509406, 15.78835
0.511209, 15.78835
0.512369, 15.78835
0.513462, 15.78835
0.514558, 15.78835
0.515650, 15.78835
0.516746, 15.78835
0.517838, 15.78835
0.519641, 15.78835
0.520788, 15.78835
0.521892, 15.78835
0.522985, 15.78835
0.524081, 15.78835
0.525173, 15.78835
0.526980, 15.78835
0.528128, 15.78835
0.529224, 15.78835
0.530316, 15.77415
0.531413, 15.78835
0.532510, 15.78835
0.533606, 15.78835
0.535402, 15.78835
0.536553, 15.78835
0.537645, 15.78835
0.538745, 15.78835
0.539837, 15.78835
0.540933, 15.78835
0.542034, 15.78835
0.543842, 15.78835
0.544989, 15.78835
0.546085, 15.78835
0.547177, 15.78835
0.548273, 15.78835
0.549365, 15.78835
0.550461, 15.78835
0.552261, 15.78835
0.553412, 15.78835
0.554504, 15.78835
0.555600, 15.78835
0.556693, 15.78835
0.557793, 15.78835
0.559596, 15.78835
0.560747, 15.78835
0.561848, 15.78835
0.562944, 15.78835
0.564036, 15.78835
0.565136, 15.78835
0.566229, 15.78835
0.568028, 15.78835
0.569175, 15.78835
0.570271, 15.78835
0.571363, 15.78835
0.572469, 15.78835
0.573561, 15.78835
0.574657, 15.78835
0.576460, 15.78835
0.577615, 15.78835
0.578707, 15.78835
0.579803, 15.78835
0.580896, 15.78835
0.582001, 15.78835
0.583796, 15.78835
0.584947, 15.78835
0.586039, 15.78835
0.587135, 15.78835
0.588227, 15.78835
0.589323, 15.78835
0.590415, 15.78835
0.592223, 15.78835
0.593370, 15.78835
0.594466, 15.78835
0.595559, 15.78835
0.596659, 15.78835
0.597751, 15.78835
0.598847, 15.78835
0.600642, 15.78835
0.601801, 15.78835
0.602893, 15.78835
0.603989, 15.78835
0.605081, 15.78835
0.606177, 15.78835
0.607269, 15.78835
0.609076, 15.78835
0.610224, 15.78835
0.611320, 15.78835
0.612418, 15.78835
0.613556, 15.78835
0.615617, 15.78835
0.618918, 15.78835
0.620125, 15.78835
0.621221, 15.78835
0.622323, 15.78835
0.623463, 15.78835
0.624928, 15.78835
0.626024, 15.78835
0.627951, 15.78835
0.629102, 15.78835
0.630194, 15.78835
0.631348, 15.78835
0.632448, 15.78835
0.633548, 15.78835
0.635342, 15.78835
0.636494, 15.78835
0.637586, 15.78835
0.638686, 15.78835
0.639778, 15.78835
0.640874, 15.78835
0.641975, 15.78835
0.643782, 15.78835
0.644930, 15.78835
0.646026, 15.78835
0.647118, 15.78835
0.648214, 15.78835
0.649306, 15.78835
0.650402, 15.78835
0.652178, 15.78835
0.653329, 15.78835
0.654421, 15.78835
0.655517, 15.78835
0.656609, 15.78835
0.657709, 15.78835
0.658801, 15.78835
0.660608, 15.78835
0.661761, 15.78835
0.662857, 15.78835
0.663949, 15.78835
0.665045, 15.78835
0.666137, 15.78835
0.667936, 15.78835
0.669084, 15.78835
0.670180, 15.78835
0.671337, 15.78835
0.672439, 15.78835
0.673531, 15.78835
0.674627, 15.78835
0.676430, 15.78835
0.677586, 15.78835
0.678678, 15.78835
0.679774, 15.78835
0.680940, 15.78835
0.682046, 15.78835
0.683228, 15.78835
0.685026, 15.78835
0.686174, 15.78835
0.687270, 15.78835
0.688362, 15.78835
0.689458, 15.78835
0.690550, 15.78835
0.691652, 15.78835
0.693534, 15.78835
0.694677, 15.78835
0.695769, 15.78835
0.696869, 15.78835
0.697962, 15.78835
0.699171, 15.78835
0.700966, 15.78835
0.702123, 15.78835
0.703215, 15.78835
0.704311, 15.78835
0.705403, 15.78835
0.706499, 15.78835
0.707591, 15.78835
0.709398, 15.78835
0.710546, 15.78835
0.711649, 15.78835
0.712741, 15.78835
0.713837, 15.78835
0.714929, 15.78835
0.716029, 15.78835
0.717824, 15.78835
0.718976, 15.78835
0.720067, 15.78835
0.721165, 15.78835
0.722266, 15.78835
0.723362, 15.78835
0.724587, 15.78835
0.726394, 15.78835
0.727541, 15.78835
0.728637, 15.78835
0.729790, 15.78835
0.730925, 15.78835
0.732026, 15.78835
0.733889, 15.78835
0.735028, 15.78835
0.736128, 15.78835
0.737408, 15.78835
0.738832, 15.78835
0.739969, 15.78835
0.741065, 15.78835
0.742878, 15.78835
0.744033, 15.78835
0.745125, 15.78835
0.746221, 15.78835
0.747313, 15.78835
0.748409, 15.78835
0.749501, 15.78835
0.751300, 15.78835
0.752453, 15.78835
0.753549, 15.78835
0.754641, 15.78835
0.755741, 15.78835
0.756833, 15.78835
0.757929, 15.78835
0.759779, 15.78835
0.760930, 15.78835
0.762031, 15.78835
0.763127, 15.78835
0.764219, 15.78835
0.765316, 15.78835
0.767111, 15.78835
0.768262, 15.78835
0.769354, 15.78835
0.770450, 15.78835
0.771551, 15.78835
0.772647, 15.78835
0.773739, 15.78835
0.775550, 15.78835
0.776698, 15.78835
0.780359, 15.78835
0.781529, 15.78835
0.782633, 15.78835
0.783725, 15.78835
0.784821, 15.78835
0.786633, 15.78835
0.787785, 15.78835
0.788877, 15.78835
0.789973, 15.78835
0.791065, 15.78835
0.792169, 15.78835
0.793972, 15.78835
0.795123, 15.78835
0.796215, 15.78835
0.797315, 15.78835
0.798408, 15.78835
0.799504, 15.78835
0.800596, 15.78835
0.802396, 15.78835
0.803543, 15.78835
0.804639, 15.78835
0.805731, 15.78835
0.806827, 15.78835
0.807919, 15.78835
0.809015, 15.78835
0.810818, 15.78835
0.811978, 15.78835
0.813070, 15.78835
0.814165, 15.78835
0.815257, 15.78835
0.816357, 15.78835
0.817449, 15.78835
0.819248, 15.78835
0.820396, 15.78835
0.821494, 15.78835
0.822595, 15.78835
0.823691, 15.78835
0.824783, 15.78835
0.826799, 15.78835
0.827999, 15.78835
0.829094, 15.78835
0.830186, 15.78835
0.831296, 15.78835
0.832463, 15.78835
0.833559, 15.78835
0.835354, 15.78835
0.836510, 15.78835
0.837602, 15.78835
0.838698, 15.78835
0.839790, 15.78835
0.840886, 15.78835
0.841987, 15.78835
0.843794, 15.78835
0.844941, 15.78835
0.846037, 15.78835
0.847129, 15.78835
0.848225, 15.78835
0.849317, 15.78835
0.850413, 15.78835
0.852208, 15.78835
0.853360, 15.78835
0.854452, 15.78835
0.855552, 15.78835
0.856644, 15.78835
0.857740, 15.78835
0.860044, 15.78835
0.861335, 15.78835
0.862437, 15.78835
0.863583, 15.78835
0.864675, 15.78835
0.865771, 15.78835
0.866863, 15.78835
0.868666, 15.78835
0.869813, 15.78835
0.870909, 15.78835
0.872010, 15.78835
0.873106, 15.78835
0.874198, 15.78835
0.875298, 15.78835
0.877101, 15.78835
0.878252, 15.78835
0.879344, 15.78835
0.880440, 15.78835
0.881539, 15.78835
0.882635, 15.78835
0.883727, 15.78835
0.941935, 15.78835
0.943130, 15.78835
0.944226, 15.78835
0.945318, 15.78835
0.946414, 15.78835
0.947506, 15.78835
0.949320, 15.78835
0.950468, 15.78835
0.951574, 15.78835
0.952666, 15.78835
0.953762, 15.78835
0.954854, 15.78835
0.955950, 15.78835
0.957745, 15.78835
0.958896, 15.78835
0.959988, 15.78835
0.961085, 15.78835
0.962184, 15.78835
0.963291, 15.78835
0.964384, 15.78835
0.966190, 15.78835
0.967338, 15.78835
0.968434, 15.78835
0.969526, 15.78835
0.970626, 15.78835
0.971727, 15.78835
0.973526, 15.78835
0.974673, 15.78835
0.975770, 15.78835
0.976862, 15.78835
0.977957, 15.78835
0.979050, 15.78835
0.980242, 15.78835
0.982206, 15.78835
0.983401, 15.78835
0.984493, 15.78835
0.985589, 15.78835
0.986681, 15.78835
0.987777, 15.78835
0.988869, 15.78835
0.990672, 15.78835
0.991826, 15.78835
0.992922, 15.78835
0.994014, 15.78835
0.995110, 15.78835
0.996202, 15.78835
0.997298, 15.78835
0.999101, 15.78835
1.000252, 15.78835
1.001332, 15.78835
1.002426, 15.78835
1.003506, 15.78835
1.004590, 15.78835
